thisisthetitleforthefirstexample
   3 20148 39672 210 59819 1 3 1
     1     0.00000000e+00     0.00000000e+00
     2     1.00000000e-01     0.00000000e+00
     3     1.00000000e-01     5.00000000e-02
     4     0.00000000e+00     5.00000000e-02
     5     0.00000000e+00     3.00000000e-02
     6     6.11111100e-04     2.97500000e-02
     7     1.22222200e-03     2.95000000e-02
     8     1.83333300e-03     2.92500000e-02
     9     2.44444400e-03     2.90000000e-02
    10     3.05555600e-03     2.87500000e-02
    11     3.66666700e-03     2.85000000e-02
    12     4.27777800e-03     2.82500000e-02
    13     4.88888900e-03     2.80000000e-02
    14     5.50000000e-03     2.77500000e-02
    15     6.11111100e-03     2.75000000e-02
    16     6.72222200e-03     2.72500000e-02
    17     7.33333300e-03     2.70000000e-02
    18     7.94444400e-03     2.67500000e-02
    19     8.55555600e-03     2.65000000e-02
    20     9.16666700e-03     2.62500000e-02
    21     9.77777800e-03     2.60000000e-02
    22     1.03888900e-02     2.57500000e-02
    23     1.10000000e-02     2.55000000e-02
    24     1.13894600e-02     2.59999100e-02
    25     1.17770200e-02     2.64928100e-02
    26     1.21626800e-02     2.69786900e-02
    27     1.25464400e-02     2.74575400e-02
    28     1.29283100e-02     2.79293800e-02
    29     1.33082700e-02     2.83942000e-02
    30     1.36863300e-02     2.88520000e-02
    31     1.40624900e-02     2.93027800e-02
    32     1.44367500e-02     2.97465400e-02
    33     1.48091100e-02     3.01832800e-02
    34     1.51795700e-02     3.06130000e-02
    35     1.55481300e-02     3.10357000e-02
    36     1.59147900e-02     3.14513800e-02
    37     1.62795600e-02     3.18600500e-02
    38     1.66424200e-02     3.22616900e-02
    39     1.70033800e-02     3.26563100e-02
    40     1.73624400e-02     3.30439200e-02
    41     1.77196000e-02     3.34245100e-02
    42     1.80748600e-02     3.37980700e-02
    43     1.84282200e-02     3.41646200e-02
    44     1.87796800e-02     3.45241500e-02
    45     1.91292500e-02     3.48766500e-02
    46     1.94769100e-02     3.52221400e-02
    47     1.98226700e-02     3.55606100e-02
    48     2.01665300e-02     3.58920600e-02
    49     2.05084900e-02     3.62164900e-02
    50     2.08485500e-02     3.65339000e-02
    51     2.11867100e-02     3.68443000e-02
    52     2.15229800e-02     3.71476700e-02
    53     2.18573400e-02     3.74440200e-02
    54     2.21898000e-02     3.77333500e-02
    55     2.25203600e-02     3.80156700e-02
    56     2.28490200e-02     3.82909600e-02
    57     2.31757800e-02     3.85592400e-02
    58     2.35006500e-02     3.88205000e-02
    59     2.38236100e-02     3.90747300e-02
    60     2.41446700e-02     3.93219500e-02
    61     2.44638300e-02     3.95621500e-02
    62     2.47810900e-02     3.97953300e-02
    63     2.50964500e-02     4.00214900e-02
    64     2.54099200e-02     4.02406300e-02
    65     2.57214800e-02     4.04527500e-02
    66     2.60311400e-02     4.06578500e-02
    67     2.63389000e-02     4.08559300e-02
    68     2.66447600e-02     4.10469900e-02
    69     2.69487200e-02     4.12310400e-02
    70     2.72507900e-02     4.14080600e-02
    71     2.75509500e-02     4.15780600e-02
    72     2.78492100e-02     4.17410500e-02
    73     2.81455700e-02     4.18970100e-02
    74     2.84400300e-02     4.20459600e-02
    75     2.87326000e-02     4.21878900e-02
    76     2.90232600e-02     4.23227900e-02
    77     2.93120200e-02     4.24506800e-02
    78     2.95988800e-02     4.25715500e-02
    79     2.98838400e-02     4.26854000e-02
    80     3.01669100e-02     4.27922300e-02
    81     3.04480700e-02     4.28920400e-02
    82     3.07273300e-02     4.29848300e-02
    83     3.10046900e-02     4.30706000e-02
    84     3.12801500e-02     4.31493600e-02
    85     3.15537200e-02     4.32210900e-02
    86     3.18253800e-02     4.32858000e-02
    87     3.20951400e-02     4.33435000e-02
    88     3.23630000e-02     4.33941700e-02
    89     3.26289600e-02     4.34378300e-02
    90     3.28930300e-02     4.34744600e-02
    91     3.31551900e-02     4.35040800e-02
    92     3.34154500e-02     4.35266800e-02
    93     3.36738100e-02     4.35422600e-02
    94     3.39302800e-02     4.35508200e-02
    95     3.41848400e-02     4.35523600e-02
    96     3.44375000e-02     4.35468700e-02
    97     3.46882600e-02     4.35343800e-02
    98     3.49371200e-02     4.35148600e-02
    99     3.51840900e-02     4.34883200e-02
   100     3.54291500e-02     4.34547600e-02
   101     3.56723100e-02     4.34141800e-02
   102     3.59135700e-02     4.33665900e-02
   103     3.61529400e-02     4.33119700e-02
   104     3.63904000e-02     4.32503400e-02
   105     3.66259600e-02     4.31816800e-02
   106     3.68596200e-02     4.31060100e-02
   107     3.70913900e-02     4.30233200e-02
   108     3.73212500e-02     4.29336000e-02
   109     3.75492100e-02     4.28368700e-02
   110     3.77752700e-02     4.27331200e-02
   111     3.79994400e-02     4.26223500e-02
   112     3.82217000e-02     4.25045600e-02
   113     3.84420600e-02     4.23797500e-02
   114     3.86605200e-02     4.22479200e-02
   115     3.88770900e-02     4.21090700e-02
   116     3.90917500e-02     4.19632100e-02
   117     3.93045100e-02     4.18103200e-02
   118     3.95153800e-02     4.16504100e-02
   119     3.97243400e-02     4.14834900e-02
   120     3.99314000e-02     4.13095400e-02
   121     4.01369900e-02     4.11309600e-02
   122     4.03424700e-02     4.09554700e-02
   123     4.05479500e-02     4.07836800e-02
   124     4.07534200e-02     4.06155900e-02
   125     4.09589000e-02     4.04511900e-02
   126     4.11643800e-02     4.02904800e-02
   127     4.13698600e-02     4.01334700e-02
   128     4.15753400e-02     3.99801500e-02
   129     4.17808200e-02     3.98305300e-02
   130     4.19863000e-02     3.96846000e-02
   131     4.21917800e-02     3.95423600e-02
   132     4.23972600e-02     3.94038200e-02
   133     4.26027400e-02     3.92689800e-02
   134     4.28082200e-02     3.91378200e-02
   135     4.30137000e-02     3.90103700e-02
   136     4.32191800e-02     3.88866100e-02
   137     4.34246600e-02     3.87665400e-02
   138     4.36301400e-02     3.86501600e-02
   139     4.38356200e-02     3.85374800e-02
   140     4.40411000e-02     3.84285000e-02
   141     4.42465800e-02     3.83232100e-02
