thisisthetitleforthefirstexample
   3 20107 39605 210 59711 1 3 1
     1     0.00000000e+00     0.00000000e+00
     2     1.00000000e-01     0.00000000e+00
     3     1.00000000e-01     5.00000000e-02
     4     0.00000000e+00     5.00000000e-02
     5     0.00000000e+00     3.00000000e-02
     6     2.33917600e-04     2.94117800e-02
     7     4.67149300e-04     2.88301500e-02
     8     6.99695000e-04     2.82551100e-02
     9     9.31554700e-04     2.76866500e-02
    10     1.16272800e-03     2.71247800e-02
    11     1.39321600e-03     2.65694900e-02
    12     1.62301800e-03     2.60207900e-02
    13     1.85213400e-03     2.54786700e-02
    14     2.08056400e-03     2.49431300e-02
    15     2.30830700e-03     2.44141900e-02
    16     2.53536500e-03     2.38918300e-02
    17     2.76173700e-03     2.33760500e-02
    18     2.98742300e-03     2.28668600e-02
    19     3.21242300e-03     2.23642500e-02
    20     3.43673700e-03     2.18682300e-02
    21     3.66036500e-03     2.13788000e-02
    22     3.88330700e-03     2.08959500e-02
    23     4.10556300e-03     2.04196800e-02
    24     4.32713300e-03     1.99500100e-02
    25     4.54801700e-03     1.94869100e-02
    26     4.76821500e-03     1.90304000e-02
    27     4.98772700e-03     1.85804800e-02
    28     5.20655400e-03     1.81371400e-02
    29     5.42469400e-03     1.77003900e-02
    30     5.64214800e-03     1.72702300e-02
    31     5.85891600e-03     1.68466400e-02
    32     6.07499900e-03     1.64296500e-02
    33     6.29039500e-03     1.60192400e-02
    34     6.50510500e-03     1.56154100e-02
    35     6.71912900e-03     1.52181700e-02
    36     6.93246800e-03     1.48275200e-02
    37     7.14512000e-03     1.44434500e-02
    38     7.35708700e-03     1.40659700e-02
    39     7.56836700e-03     1.36950700e-02
    40     7.77896200e-03     1.33307500e-02
    41     7.98887000e-03     1.29730300e-02
    42     8.19809300e-03     1.26218800e-02
    43     8.40662900e-03     1.22773300e-02
    44     8.61448000e-03     1.19393600e-02
    45     8.82164400e-03     1.16079700e-02
    46     9.02812300e-03     1.12831700e-02
    47     9.23391500e-03     1.09649500e-02
    48     9.43902200e-03     1.06533200e-02
    49     9.64344300e-03     1.03482800e-02
    50     9.84717800e-03     1.00498200e-02
    51     1.00502300e-02     9.75794500e-03
    52     1.02525900e-02     9.47265600e-03
    53     1.04542700e-02     9.19395300e-03
    54     1.06552600e-02     8.92183500e-03
    55     1.08555600e-02     8.65630300e-03
    56     1.10551800e-02     8.39735600e-03
    57     1.12541100e-02     8.14499400e-03
    58     1.14523600e-02     7.89921700e-03
    59     1.16499200e-02     7.66002600e-03
    60     1.18468000e-02     7.42742100e-03
    61     1.20429800e-02     7.20140000e-03
    62     1.22384900e-02     6.98196500e-03
    63     1.24333000e-02     6.76911600e-03
    64     1.26274400e-02     6.56285100e-03
    65     1.28208800e-02     6.36317300e-03
    66     1.30136400e-02     6.17007900e-03
    67     1.32057100e-02     5.98357100e-03
    68     1.33971000e-02     5.80364800e-03
    69     1.35878000e-02     5.63031100e-03
    70     1.37778200e-02     5.46355900e-03
    71     1.39671500e-02     5.30339200e-03
    72     1.41557900e-02     5.14981100e-03
    73     1.43437500e-02     5.00281500e-03
    74     1.45310200e-02     4.86240400e-03
    75     1.47176000e-02     4.72857900e-03
    76     1.49035000e-02     4.60133900e-03
    77     1.50887200e-02     4.48068400e-03
    78     1.52732400e-02     4.36661500e-03
    79     1.54570800e-02     4.25913200e-03
    80     1.56402400e-02     4.15823300e-03
    81     1.58227100e-02     4.06392000e-03
    82     1.60044900e-02     3.97619200e-03
    83     1.61855900e-02     3.89505000e-03
    84     1.63660000e-02     3.82049300e-03
    85     1.65457300e-02     3.75252100e-03
    86     1.67247700e-02     3.69113500e-03
    87     1.69031200e-02     3.63633400e-03
    88     1.70807900e-02     3.58811900e-03
    89     1.72577700e-02     3.54648900e-03
    90     1.74340700e-02     3.51144400e-03
    91     1.76096800e-02     3.48298500e-03
    92     1.77846000e-02     3.46111100e-03
    93     1.79588400e-02     3.44582200e-03
    94     1.81323900e-02     3.43711900e-03
    95     1.83052500e-02     3.43500100e-03
    96     1.84774300e-02     3.43946800e-03
    97     1.86489300e-02     3.45052100e-03
    98     1.88197400e-02     3.46815900e-03
    99     1.89898600e-02     3.49238200e-03
   100     1.91592900e-02     3.52319100e-03
   101     1.93280400e-02     3.56058600e-03
   102     1.94961100e-02     3.60456500e-03
   103     1.96634900e-02     3.65513000e-03
   104     1.98301800e-02     3.71228000e-03
   105     1.99961800e-02     3.77601600e-03
   106     2.01615000e-02     3.84633700e-03
   107     2.03261400e-02     3.92324400e-03
   108     2.04900900e-02     4.00673500e-03
   109     2.06533500e-02     4.09681300e-03
   110     2.08159200e-02     4.19347500e-03
   111     2.09778200e-02     4.29672300e-03
   112     2.11390200e-02     4.40655600e-03
   113     2.12995400e-02     4.52297500e-03
   114     2.14593700e-02     4.64597900e-03
   115     2.16185200e-02     4.77556800e-03
   116     2.17769800e-02     4.91174300e-03
   117     2.19347500e-02     5.05450300e-03
   118     2.20918400e-02     5.20384800e-03
   119     2.22482400e-02     5.35977900e-03
   120     2.24039600e-02     5.52229500e-03
   121     2.25589900e-02     5.69139700e-03
   122     2.27133300e-02     5.86708400e-03
   123     2.28669900e-02     6.04935600e-03
   124     2.30199600e-02     6.23821400e-03
   125     2.31722500e-02     6.43365700e-03
   126     2.33238500e-02     6.63568500e-03
   127     2.34747700e-02     6.84429900e-03
   128     2.36249900e-02     7.05949800e-03
   129     2.37745400e-02     7.28128200e-03
   130     2.39233900e-02     7.50965200e-03
   131     2.40715600e-02     7.74460700e-03
   132     2.42190500e-02     7.98614800e-03
   133     2.43658500e-02     8.23427300e-03
   134     2.45119600e-02     8.48898500e-03
   135     2.46573900e-02     8.75028100e-03
   136     2.48021300e-02     9.01816300e-03
   137     2.49461800e-02     9.29263100e-03
   138     2.50895500e-02     9.57368300e-03
   139     2.52322300e-02     9.86132100e-03
   140     2.53742300e-02     1.01555400e-02
   141     2.55155400e-02     1.04563500e-02
